0.6293028439164203,0.6540853438677321,0.6221100173185443,0.5126126318675575,0.41147477290724155,0.4415066196392272,0.7480884408456522,0.6211613158085283,0.6898759700027932,0.6089249227288558,0.3643698885801266,0.31873298737024197,0
0.21648374640444398,0.40153928302835823,0.35665239697989776,0.23867586875348198,0.3097903351748086,0.17935987751872381,0.07876979003803869,0.1478646114549549,0.5861953773561187,0.9405405725965622,0.5081887227676446,0.12801238239593438,10
0.10582100908519494,0.05819707275021408,0.0978095279102284,0.45891095621102584,0.7727698585605479,0.4526144634641949,0.18937741699002816,0.2993909444154364,0.5729427213126534,0.5771207986474683,0.2946227651933709,0.20305237744770724,5
0.24470434483146367,0.443960754327761,0.393992325501958,0.29722916037382036,0.4170121443779266,0.25480937179920815,0.09986635974222252,0.1759529190672116,0.5838337513018093,0.8895140819406154,0.49346251403834424,0.1565739270401647,10
0.18773920147491113,0.09816752424222368,0.14405150806152647,0.6024807130157332,0.9614396989677774,0.5600694445784649,0.23074634548454834,0.21927607730873921,0.3607698341989154,0.38884210679070097,0.2982114374952598,0.30457504987004597,5
0.35937205360592556,0.35087687847517207,0.2769643870197925,0.2911495709550351,0.4450987839279749,0.30652049507491463,0.1606216812603064,0.20970537821307209,0.6333356578865048,0.9694412638842428,0.6381394774454087,0.4218049018431316,10
0.3741924738898156,0.4089355982375452,0.3494085614013402,0.615653022830291,0.9467576814154842,0.5922677411627879,0.24881137669580838,0.1878123352389793,0.19767631641786346,0.2008430006516683,0.29719149399408157,0.4081346420620023,5
0.16997993808915604,0.24748089221522035,0.20105076882322157,0.24104587253717172,0.28991486666229843,0.6036914226222445,0.9625953577760654,0.5653444226278972,0.16654587668382875,0.13787815250187974,0.135210051641164,0.13009713010754415,19
0.37643543342404057,0.4888127586908433,0.6458150056237671,0.3516964798679807,0.15699862838049225,0.5505591720974694,0.8876487961608829,0.5441594308571368,0.48349216015851765,0.7089851394834745,0.5917998872979656,0.5612987097601526,3
0.19927842835372037,0.5267939599379303,0.6932941719199679,0.42076155554658456,0.5125436877009673,0.8366141223077211,0.5684945636187632,0.2794457518983105,0.4927278291829985,0.7632636470931256,0.4866659689619954,0.17618548278144172,15
0.24798171411006373,0.3532169658560431,0.24773824330710525,0.20967065385636383,0.3265511421149412,0.26766566122292745,0.18297177860737104,0.21239684298340747,0.6409486758882734,0.9729980980169843,0.5607609165756197,0.1779945615164566,10
0.31201954224934114,0.4012063761841998,0.2989165502797475,0.2791994543222259,0.3968935850412447,0.3294225442588943,0.27072678886993595,0.26751358780083856,0.5950629089099734,0.956628532100169,0.7059966954153802,0.38838420734220547,10
